"source_route","source_file","source_line","locale","page_type","link_text","link_type","target_original","target_normalized","fragment","source_or_rendered","http_status_initial","http_status_final","final_url","redirect_hops","content_type","result_category","claim_context","supports_adjacent_claim","support_status","evidence_note","severity","recommended_action"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","27","de","article","Wie genau sind Dezibel-Apps?","internal_navigation","/de/artikel/sind-dezibel-apps-genau/","https://dbcheck.app/de/artikel/sind-dezibel-apps-genau/","","rendered_html","200","200","https://dbcheck.app/de/artikel/sind-dezibel-apps-genau/","0","text/html","OK_DIRECT","Wie genau sind Dezibel-Apps?","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","54","de","article","dB und dB(A): Was ist der Unterschied?","internal_navigation","/de/artikel/db-und-dba-unterschied/","https://dbcheck.app/de/artikel/db-und-dba-unterschied/","","rendered_html","200","200","https://dbcheck.app/de/artikel/db-und-dba-unterschied/","0","text/html","OK_DIRECT","dB und dB(A): Was ist der Unterschied?","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","80","de","article","Was ist der Schalldruckpegel? SPL einfach erklärt","internal_navigation","/de/artikel/was-ist-schalldruckpegel/","https://dbcheck.app/de/artikel/was-ist-schalldruckpegel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/was-ist-schalldruckpegel/","0","text/html","OK_DIRECT","Was ist der Schalldruckpegel? SPL einfach erklärt","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","100","de","article","So kalibrieren Sie eine Dezibel-App","internal_navigation","/de/artikel/dezibel-app-kalibrieren/","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","","rendered_html","200","200","https://dbcheck.app/de/artikel/dezibel-app-kalibrieren/","0","text/html","OK_DIRECT","So kalibrieren Sie eine Dezibel-App","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","229","de","article","Android AGC","editorial_evidence","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","","rendered_html","200","200","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","0","text/html; charset=utf-8","OK_DIRECT","Android AGC","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","230","de","article","Android-Audioquelle","editorial_evidence","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","","rendered_html","200","200","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","0","text/html; charset=utf-8","OK_DIRECT","Android-Audioquelle","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","231","de","article","Murphy und King","editorial_evidence","https://doi.org/10.1016/j.apacoust.2015.12.012","https://linkinghub.elsevier.com/retrieve/pii/S0003682X15003667","","rendered_html","302","200","https://linkinghub.elsevier.com/retrieve/pii/S0003682X15003667","1","text/html;charset=UTF-8","OK_REDIRECTED","Murphy und King","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","233","de","article","McLennon et al.","editorial_evidence","https://pubmed.ncbi.nlm.nih.gov/31356145/","https://pubmed.ncbi.nlm.nih.gov/31356145/","","rendered_html","203","203","https://pubmed.ncbi.nlm.nih.gov/31356145/","0","text/html; charset=utf-8","OK_DIRECT","McLennon et al.","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","234","de","article","Khan et al.","editorial_evidence","https://doi.org/10.7759/cureus.81471","https://www.cureus.com/articles/345677-evaluating-the-accuracy-of-android-applications-in-monitoring-environmental-noise-levels","","rendered_html","302","200","https://www.cureus.com/articles/345677-evaluating-the-accuracy-of-android-applications-in-monitoring-environmental-noise-levels","1","text/html; charset=utf-8","OK_REDIRECTED","Khan et al.","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","231","de","article","Murphy und King","editorial_evidence","https://doi.org/10.1016/j.apacoust.2015.12.012","https://linkinghub.elsevier.com/retrieve/pii/S0003682X15003667","","rendered_html","302","200","https://linkinghub.elsevier.com/retrieve/pii/S0003682X15003667","1","text/html;charset=UTF-8","OK_REDIRECTED","Murphy und King","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","232","de","article","Celestina et al.","editorial_evidence","https://doi.org/10.1016/j.apacoust.2020.107673","https://linkinghub.elsevier.com/retrieve/pii/S0003682X20307775","","rendered_html","302","200","https://linkinghub.elsevier.com/retrieve/pii/S0003682X20307775","1","text/html;charset=UTF-8","OK_REDIRECTED","Celestina et al.","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","229","de","article","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","editorial_evidence","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","","rendered_html","200","200","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","0","text/html; charset=utf-8","OK_DIRECT","https://developer.android.com/reference/kotlin/android/media/audiofx/AutomaticGainControl","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","230","de","article","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","editorial_evidence","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","","rendered_html","200","200","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","0","text/html; charset=utf-8","OK_DIRECT","https://developer.android.com/reference/kotlin/android/media/MediaRecorder.AudioSource","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","231","de","article","https://doi.org/10.1016/j.apacoust.2015.12.012","editorial_evidence","https://doi.org/10.1016/j.apacoust.2015.12.012","https://linkinghub.elsevier.com/retrieve/pii/S0003682X15003667","","rendered_html","302","200","https://linkinghub.elsevier.com/retrieve/pii/S0003682X15003667","1","text/html;charset=UTF-8","OK_REDIRECTED","https://doi.org/10.1016/j.apacoust.2015.12.012","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","232","de","article","https://doi.org/10.1016/j.apacoust.2020.107673","editorial_evidence","https://doi.org/10.1016/j.apacoust.2020.107673","https://linkinghub.elsevier.com/retrieve/pii/S0003682X20307775","","rendered_html","302","200","https://linkinghub.elsevier.com/retrieve/pii/S0003682X20307775","1","text/html;charset=UTF-8","OK_REDIRECTED","https://doi.org/10.1016/j.apacoust.2020.107673","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","233","de","article","https://pubmed.ncbi.nlm.nih.gov/31356145/","editorial_evidence","https://pubmed.ncbi.nlm.nih.gov/31356145/","https://pubmed.ncbi.nlm.nih.gov/31356145/","","rendered_html","203","203","https://pubmed.ncbi.nlm.nih.gov/31356145/","0","text/html; charset=utf-8","OK_DIRECT","https://pubmed.ncbi.nlm.nih.gov/31356145/","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","234","de","article","https://doi.org/10.7759/cureus.81471","editorial_evidence","https://doi.org/10.7759/cureus.81471","https://www.cureus.com/articles/345677-evaluating-the-accuracy-of-android-applications-in-monitoring-environmental-noise-levels","","rendered_html","302","200","https://www.cureus.com/articles/345677-evaluating-the-accuracy-of-android-applications-in-monitoring-environmental-noise-levels","1","text/html; charset=utf-8","OK_REDIRECTED","https://doi.org/10.7759/cureus.81471","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","1","de","article","Messanleitung lesen →","internal_navigation","/de/artikel/dezibel-messen-mit-android-handy/","https://dbcheck.app/de/artikel/dezibel-messen-mit-android-handy/","","rendered_html","200","200","https://dbcheck.app/de/artikel/dezibel-messen-mit-android-handy/","0","text/html","OK_DIRECT","Messanleitung lesen →","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","1","de","article","Rechner und Werkzeuge","internal_navigation","/de/werkzeuge/","https://dbcheck.app/de/werkzeuge/","","rendered_html","200","200","https://dbcheck.app/de/werkzeuge/","0","text/html","OK_DIRECT","Rechner und Werkzeuge","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","27","de","article","Artikel","internal_navigation","/de/artikel/","https://dbcheck.app/de/artikel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/","0","text/html","OK_DIRECT","Artikel","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","1","de","article","Kontakt","publisher_contact_email","mailto:contact@finnvek.com","mailto:contact@finnvek.com","","rendered_html","","","mailto:contact@finnvek.com","0","message/rfc822 URI","UNVERIFIABLE","Kontakt","not_applicable","NO_SOURCE_NEEDED","Mail link syntax verified; no delivery attempt was made.","","KEEP AS IS"
"/de/artikel/warum-dezibel-apps-unterschiedliche-werte-zeigen/","src/content/articles/de/warum-dezibel-apps-unterschiedliche-werte-zeigen.md","1","de","article","Finnvek","publisher_link","https://finnvek.com","https://finnvek.com","","rendered_html","200","200","https://finnvek.com","0","text/html; charset=utf-8","OK_DIRECT","Finnvek","not_applicable","NO_SOURCE_NEEDED","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","Zum Inhalt springen","internal_fragment","#main","https://dbcheck.app/de/artikel/warum-ist-die-dezibelskala-logarithmisch/#main","main","rendered_html","200","200","https://dbcheck.app/de/artikel/warum-ist-die-dezibelskala-logarithmisch/#main","0","text/html","OK_DIRECT","Zum Inhalt springen","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","24","de","article","dB check","internal_navigation","/","https://dbcheck.app/","","rendered_html","200","200","https://dbcheck.app/","0","text/html","OK_DIRECT","dB check","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","Rechner und Werkzeuge","internal_navigation","/de/werkzeuge/","https://dbcheck.app/de/werkzeuge/","","rendered_html","200","200","https://dbcheck.app/de/werkzeuge/","0","text/html","OK_DIRECT","Rechner und Werkzeuge","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","24","de","article","Artikel","internal_navigation","/de/artikel/","https://dbcheck.app/de/artikel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/","0","text/html","OK_DIRECT","Artikel","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","English","internal_navigation","/articles/why-is-the-decibel-scale-logarithmic/","https://dbcheck.app/articles/why-is-the-decibel-scale-logarithmic/","","rendered_html","200","200","https://dbcheck.app/articles/why-is-the-decibel-scale-logarithmic/","0","text/html","OK_DIRECT","English","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","24","de","article","Startseite","internal_navigation","/","https://dbcheck.app/","","rendered_html","200","200","https://dbcheck.app/","0","text/html","OK_DIRECT","Startseite","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","24","de","article","Artikel","internal_navigation","/de/artikel/","https://dbcheck.app/de/artikel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/","0","text/html","OK_DIRECT","Artikel","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","145","de","article","BIPM","editorial_evidence","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","","rendered_html","200","200","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","0","application/pdf","OK_DIRECT","BIPM","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","24","de","article","Was ist ein Dezibel? Schallpegel einfach erklärt","internal_navigation","/de/artikel/was-ist-ein-dezibel/","https://dbcheck.app/de/artikel/was-ist-ein-dezibel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/was-ist-ein-dezibel/","0","text/html","OK_DIRECT","Was ist ein Dezibel? Schallpegel einfach erklärt","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","145","de","article","BIPM","editorial_evidence","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","","rendered_html","200","200","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","0","application/pdf","OK_DIRECT","BIPM","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","146","de","article","BAuA Gehörerhaltung","editorial_evidence","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","","rendered_html","200","200","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","0","application/pdf;charset=UTF-8","OK_DIRECT","BAuA Gehörerhaltung","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","147","de","article","UBA Pegelsummation","editorial_evidence","https://www.umweltbundesamt.de/dezibel-pegelsummation","https://www.umweltbundesamt.de/dezibel-pegelsummation","","rendered_html","200","200","https://www.umweltbundesamt.de/dezibel-pegelsummation","0","text/html; charset=UTF-8","OK_DIRECT","UBA Pegelsummation","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","148","de","article","UBA Messgrößen","editorial_evidence","https://www.umweltbundesamt.de/messgroessen-pegel","https://www.umweltbundesamt.de/messgroessen-pegel","","rendered_html","200","200","https://www.umweltbundesamt.de/messgroessen-pegel","0","text/html; charset=UTF-8","OK_DIRECT","UBA Messgrößen","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","145","de","article","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","editorial_evidence","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","","rendered_html","200","200","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","0","application/pdf","OK_DIRECT","https://www.bipm.org/documents/20126/41483022/SI-Brochure-9-EN.pdf","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","146","de","article","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","editorial_evidence","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","","rendered_html","200","200","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","0","application/pdf;charset=UTF-8","OK_DIRECT","https://www.baua.de/DE/Angebote/Publikationen/Praxis/A87.pdf?__blob=publicationFile&v=2","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","147","de","article","https://www.umweltbundesamt.de/dezibel-pegelsummation","editorial_evidence","https://www.umweltbundesamt.de/dezibel-pegelsummation","https://www.umweltbundesamt.de/dezibel-pegelsummation","","rendered_html","200","200","https://www.umweltbundesamt.de/dezibel-pegelsummation","0","text/html; charset=UTF-8","OK_DIRECT","https://www.umweltbundesamt.de/dezibel-pegelsummation","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","148","de","article","https://www.umweltbundesamt.de/messgroessen-pegel","editorial_evidence","https://www.umweltbundesamt.de/messgroessen-pegel","https://www.umweltbundesamt.de/messgroessen-pegel","","rendered_html","200","200","https://www.umweltbundesamt.de/messgroessen-pegel","0","text/html; charset=UTF-8","OK_DIRECT","https://www.umweltbundesamt.de/messgroessen-pegel","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","Alltagsgeräusche entdecken →","internal_navigation","/de/alltagsgeraeusche/","https://dbcheck.app/de/alltagsgeraeusche/","","rendered_html","200","200","https://dbcheck.app/de/alltagsgeraeusche/","0","text/html","OK_DIRECT","Alltagsgeräusche entdecken →","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","Rechner und Werkzeuge","internal_navigation","/de/werkzeuge/","https://dbcheck.app/de/werkzeuge/","","rendered_html","200","200","https://dbcheck.app/de/werkzeuge/","0","text/html","OK_DIRECT","Rechner und Werkzeuge","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","24","de","article","Artikel","internal_navigation","/de/artikel/","https://dbcheck.app/de/artikel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/","0","text/html","OK_DIRECT","Artikel","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","Kontakt","publisher_contact_email","mailto:contact@finnvek.com","mailto:contact@finnvek.com","","rendered_html","","","mailto:contact@finnvek.com","0","message/rfc822 URI","UNVERIFIABLE","Kontakt","not_applicable","NO_SOURCE_NEEDED","Mail link syntax verified; no delivery attempt was made.","","KEEP AS IS"
"/de/artikel/warum-ist-die-dezibelskala-logarithmisch/","src/content/articles/de/warum-ist-die-dezibelskala-logarithmisch.md","1","de","article","Finnvek","publisher_link","https://finnvek.com","https://finnvek.com","","rendered_html","200","200","https://finnvek.com","0","text/html; charset=utf-8","OK_DIRECT","Finnvek","not_applicable","NO_SOURCE_NEEDED","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","1","de","article","Zum Inhalt springen","internal_fragment","#main","https://dbcheck.app/de/artikel/warum-sind-85-db-wichtig/#main","main","rendered_html","200","200","https://dbcheck.app/de/artikel/warum-sind-85-db-wichtig/#main","0","text/html","OK_DIRECT","Zum Inhalt springen","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","16","de","article","dB check","internal_navigation","/","https://dbcheck.app/","","rendered_html","200","200","https://dbcheck.app/","0","text/html","OK_DIRECT","dB check","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","1","de","article","Rechner und Werkzeuge","internal_navigation","/de/werkzeuge/","https://dbcheck.app/de/werkzeuge/","","rendered_html","200","200","https://dbcheck.app/de/werkzeuge/","0","text/html","OK_DIRECT","Rechner und Werkzeuge","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","25","de","article","Artikel","internal_navigation","/de/artikel/","https://dbcheck.app/de/artikel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/","0","text/html","OK_DIRECT","Artikel","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","1","de","article","English","internal_navigation","/articles/why-does-85-db-matter/","https://dbcheck.app/articles/why-does-85-db-matter/","","rendered_html","200","200","https://dbcheck.app/articles/why-does-85-db-matter/","0","text/html","OK_DIRECT","English","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","16","de","article","Startseite","internal_navigation","/","https://dbcheck.app/","","rendered_html","200","200","https://dbcheck.app/","0","text/html","OK_DIRECT","Startseite","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","25","de","article","Artikel","internal_navigation","/de/artikel/","https://dbcheck.app/de/artikel/","","rendered_html","200","200","https://dbcheck.app/de/artikel/","0","text/html","OK_DIRECT","Artikel","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/de/artikel/warum-sind-85-db-wichtig/","src/content/articles/de/warum-sind-85-db-wichtig.md","157","de","article","LärmVibrationsArbSchV","editorial_evidence","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","","rendered_html","200","200","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","0","text/html","OK_DIRECT","LärmVibrationsArbSchV","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
