"claim_id","route","source_file","source_line","locale","page_type","claim_type","exact_claim","current_citation","authoritative_source","source_location","fact_status","severity","confidence","reasoning_summary","minimal_correction","related_translation_route","localization_status","product_evidence","owner_decision_applies","notes"
"FACT-0728","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","43","de","article","editorial_material_claim","Die BAuA beschreibt dafür die Beziehung:","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0729","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","45","de","article","scientific_formula","\[ L_{EX,8h}=L_{Aeq,T}+10\log_{10}\left(\frac{T}{8\,h}\right) \]","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","P1","high","The underlying expression matches the paired English formula/authoritative model, but the German delimiter syntax renders as raw notation.","Convert only the affected German math delimiters to the working remark-math syntax; preserve formula content.","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","UNTRANSLATED_FRAGMENT","","no","One shared localization/rendering finding covers all affected expressions."
"FACT-0730","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","49","de","article","editorial_material_claim","LAeq,T ist der A-bewertete energieäquivalente Dauerschallpegel während der tatsächlichen Einwirkungsdauer T. Wird nur vier Stunden lang ein gleichmäßiger Pegel von 85 dB(A) gemessen, liegt der auf acht Stunden bezogene Expositionspegel rechnerisch 3 dB niedriger. Vier Stunden bei 88 dB(A) ergeben dagegen denselben Energiebezug wie acht Stunden bei 85 dB(A). [BAuA][2]","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0731","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","55","de","article","editorial_material_claim","Der untere Auslösewert liegt bei LEX,8h = 80 dB(A). Für kurze Spitzen gilt LpC,peak = 135 dB(C). Für die Auslösewerte wird die Dämmwirkung eines persönlichen Gehörschutzes nicht abgezogen. [LärmVibrationsArbSchV][1]","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/ | https://www.gesetze-im-internet.de/arbmedvv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/ | https://www.gesetze-im-internet.de/arbmedvv/","LärmVibrationsArbSchV §6 and statutory definitions | Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0732","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","57","de","article","editorial_material_claim","Werden die unteren Werte trotz vorrangiger Lärmminderung nicht eingehalten, muss der Arbeitgeber geeigneten persönlichen Gehörschutz bereitstellen. Beschäftigte müssen außerdem über die Gefährdung und die vorgesehenen Schutzmaßnahmen informiert und unterwiesen werden. Die arbeitsmedizinische Vorsorge richtet sich zusätzlich nach der ArbMedVV. Bei Überschreitung der unteren Auslösewerte ist Angebotsvorsorge vorgesehen. [ArbMedVV][5]","https://www.gesetze-im-internet.de/arbmedvv/ | https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/arbmedvv/ | https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22 | LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0733","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","59","de","article","editorial_material_claim","80 dB(A) ist daher keine bundesweite Freigabe für beliebig lange private Beschallung. Es handelt sich um einen arbeitsrechtlichen Auslösewert mit einer festgelegten Messgröße und einem Acht-Stunden-Bezug.","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/ | https://www.gesetze-im-internet.de/arbmedvv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/ | https://www.gesetze-im-internet.de/arbmedvv/","LärmVibrationsArbSchV §6 and statutory definitions | Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0734","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","63","de","article","editorial_material_claim","Erreicht oder überschreitet der Tages-Lärmexpositionspegel 85 dB(A), greift der obere Auslösewert. Dasselbe gilt bei einem C-bewerteten Spitzenpegel von 137 dB(C). Dann muss der Arbeitgeber dafür sorgen, dass der persönliche Gehörschutz bestimmungsgemäß verwendet wird. [LärmVibrationsArbSchV][1]","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0735","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","71","de","article","editorial_material_claim","Die EU-Richtlinie 2003/10/EG nennt 80 und 85 dB(A) als Auslösewerte. Ihr Expositionsgrenzwert liegt bei 87 dB(A), wobei die Dämmwirkung des Gehörschutzes berücksichtigt wird. Für den Spitzenschalldruck nennt die Richtlinie 140 dB(C) als Grenzwert. [EU-Richtlinie][4]","https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX:32003L0010","https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX:32003L0010","Directive 2003/10/EC, Articles 2-3","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0736","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","73","de","article","editorial_material_claim","Deutschland hat diese Vorgabe mit der LärmVibrationsArbSchV umgesetzt. Für den am Ohr wirksamen Lärm verlangt § 8 Absatz 2, dass unter Einbeziehung der Schutzwirkung 85 dB(A) beziehungsweise 137 dB(C) nicht überschritten werden. Die deutsche Vorschrift ist an dieser Stelle strenger als der Mindeststandard der Richtlinie.","https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX:32003L0010","https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX:32003L0010","Directive 2003/10/EC, Articles 2-3","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0737","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","75","de","article","editorial_material_claim","In einem deutschen Artikel sollte deshalb nicht pauschal behauptet werden, am Arbeitsplatz seien 87 dB(A) zulässig. Entscheidend ist die hier geltende nationale Regelung.","https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX:32003L0010 | https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://eur-lex.europa.eu/legal-content/DE/TXT/?uri=CELEX:32003L0010 | https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","Directive 2003/10/EC, Articles 2-3 | BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0738","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","79","de","article","editorial_material_claim","Ein Auslösewert markiert den Punkt, an dem bestimmte Maßnahmen vorgeschrieben sind. Er ist keine medizinische Linie, unterhalb derer jede Wirkung ausgeschlossen wäre. Auch Lärm unter 80 dB(A) kann Kommunikation stören, Stress auslösen oder die Konzentration beeinträchtigen. Für solche nicht gehörbezogenen Wirkungen reicht der Tages-Lärmexpositionspegel allein nicht immer aus. [BAuA][2]","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0739","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","85","de","article","editorial_material_claim","Ein Tagesmittel kann kurze Knalle verdecken. Deshalb nennt die Verordnung zusätzlich LpC,peak. Dieser C-bewertete Spitzenwert beschreibt den höchsten momentanen Schalldruckpegel und ist von einem A-bewerteten Mittelwert zu trennen.","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0740","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","87","de","article","editorial_material_claim","Ein Bolzensetzgerät, ein harter Metallaufprall oder ein anderer impulsartiger Vorgang kann den oberen Spitzenwert erreichen, obwohl der durchschnittliche Pegel über die Schicht deutlich niedriger bleibt. Schon ein einzelnes Ereignis kann deshalb für die Einordnung des Arbeitsbereichs relevant sein. [BAuA][2]","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0741","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","89","de","article","editorial_material_claim","Smartphone-Mikrofone sind für solche Spitzen ungeeignet. Sie können komprimieren, übersteuern oder den kurzen Impuls zeitlich glätten. Eine unauffällige App-Anzeige beweist nicht, dass der C-bewertete Spitzenwert eingehalten wurde.","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","https://www.baua.de/DE/Themen/Arbeitsgestaltung/Gefaehrdungsbeurteilung/Handbuch-Gefaehrdungsbeurteilung/Expertenwissen/Physikalische-Einwirkungen/Laerm/Laerm_dossier","BAuA Lärm dossier, Ermittlung und Beurteilung; L_EX,8h formula","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0742","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","95","de","article","editorial_material_claim","Die LärmVibrationsArbSchV verlangt geeignete Messverfahren und Geräte. Sie müssen zur Schallart, Einwirkungsdauer und Umgebung passen und eine Entscheidung darüber erlauben, ob die Auslösewerte eingehalten werden. Mit Messungen dürfen nur fachkundige Personen beauftragt werden, die über die notwendigen Einrichtungen verfügen. [LärmVibrationsArbSchV][1]","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","https://www.gesetze-im-internet.de/l_rmvibrationsarbschv/","LärmVibrationsArbSchV §6 and statutory definitions","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0743","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","103","de","article","editorial_material_claim","Die deutschen Auslösewerte wurden für Beschäftigte und betriebliche Pflichten festgelegt. Die WHO verwendet für Freizeit und persönliches Musikhören ein Wochenmodell. Für Erwachsene nennt sie 80 dB für 40 Stunden pro Woche und 85 dB für 12 Stunden 30 Minuten pro Woche. [WHO][6]","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0744","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","105","de","article","editorial_material_claim","Beide Systeme verbinden Pegel und Zeit, beantworten aber andere Fragen. Ein Wochenwert der WHO ist weder ein deutscher Arbeitsplatzgrenzwert noch eine Erlaubnis für jede Person. Umgekehrt sollte der obere Auslösewert von 85 dB(A) nicht als allgemeine Freizeitregel übernommen werden.","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","WHO Global standard, Feature 1, applicability and 100 dB L_Aeq,15min sections","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0745","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","111","de","article","editorial_material_claim","- Messgröße, etwa LAeq,T, LEX,8h oder LpC,peak - Frequenzbewertung A oder C - Messdauer und Tätigkeit - Position des Mikrofons - verwendetes Gerät und Kalibrierung - Unsicherheit der Messung - angewendete Rechtsgrundlage oder Empfehlung","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0746","/de/artikel/laermexpositionsgrenzen-deutschland-eu/","src/content/articles/de/laermexpositionsgrenzen-deutschland-eu.md","119","de","article","editorial_material_claim","Fehlen diese Angaben, können zwei scheinbar widersprüchliche Werte beide korrekt sein. Ein momentaner A-bewerteter Pegel von 85 dB(A) ist etwas anderes als ein Tages-Lärmexpositionspegel von 85 dB(A). Ein Spitzenwert von 137 dB(C) beantwortet wiederum eine andere Frage.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","VALID_LOCALIZATION","","no",""
"FACT-0747","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","35","de","article","editorial_material_claim","| Bereich | Schallpegelmesser-App auf dem Handy | Professionelles Schallpegelmessgerät | | ----------------------------- | ----------------------------------------------------------------------------- | ------------------------------------------------------------------------------------------------ | | Typischer Einsatz | Orientierung, Vorprüfung, Unterricht, private Vergleiche | Arbeitsschutz, Umweltmessungen, Akustikplanung, Forschung und amtliche Verfahren | | Mikrofon | Für Sprache, Telefonie, Videos und Medienaufnahmen entwickelt | Messmikrofon mit dokumentierten akustischen Eigenschaften | | Kalibrierung | Häufig nur ein Korrekturwert oder gerätespezifisches Profil | Kontrollmessung mit Schallkalibrator und dokumentierte Laborkalibrierung | | Unterschiede zwischen Geräten | Je nach Handymodell, Betriebssystem und Audioverarbeitung teilweise erheblich | Technische Eigenschaften des vollständigen Messsystems sind spezifiziert | | Frequenzbewertung | Abhängig von App, Mikrofon und Audio-Signalweg | Normgerecht geprüfte A-, C- oder Z-Bewertung, sofern vom Gerät unterstützt | | Hohe Pegel und kurze Spitzen | Kompression, Clipping oder übersehene Spitzen möglich | Definierter Messbereich, Übersteuerungsanzeige und geeignete Spitzenwertmessung | | Offizielle Verwendung | Normalerweise nicht als alleiniger Nachweis geeignet | Je nach Verfahren mit passender Geräteklasse, Kalibrierung und gegebenenfalls Eichung einsetzbar | | Kosten | Gering, sofort verfügbar | Kauf, Miete, Kalibrierung, Zubehör und Fachkenntnis verursachen zusätzliche Kosten |","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0748","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","46","de","article","editorial_material_claim","Die Tabelle beschreibt typische Einsatzbereiche. Ein ausgewähltes Smartphone-System mit externem Messmikrofon kann unter kontrollierten Bedingungen erstaunlich gute Ergebnisse liefern. Umgekehrt kann auch ein hochwertiges Messgerät falsche Werte erzeugen, wenn es falsch eingestellt, ungünstig positioniert oder außerhalb seines Messbereichs verwendet wird. Studien zeigen, dass speziell geprüfte Kombinationen aus App und kalibriertem externem Mikrofon nahe an Referenzsysteme herankommen können. Daraus lässt sich jedoch keine allgemeine Genauigkeit für beliebige Handys und Apps ableiten.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0749","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","69","de","article","editorial_material_claim","* die Einhaltung von Arbeitsschutzvorgaben belegen soll * in einem behördlichen Lärmverfahren verwendet wird * Bestandteil eines Gutachtens ist * über bauliche oder technische Schallschutzmaßnahmen entscheidet * für Produktprüfung, Maschinenabnahme oder Zertifizierung benötigt wird * nahe an einem rechtlich oder technisch wichtigen Grenzwert liegt * starke Impulse oder sehr kurze Spitzen erfassen soll * tieffrequente oder tonhaltige Geräusche bewerten soll * für wissenschaftliche Untersuchungen rückführbar sein muss * in einem Gerichtsverfahren oder Streitfall vorgelegt wird * eine sicherheitsrelevante Entscheidung beeinflusst","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0750","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","88","de","article","editorial_material_claim","* Mikrofon * Mikrofonvorverstärker * analoge und digitale Signalverarbeitung * automatische Verstärkungsregelung * Filter und Rauschunterdrückung * Betriebssystem und gewählte Audioquelle * Berechnungsmethode der App * Kalibrierung * Position und Ausrichtung des Geräts","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0751","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","100","de","article","editorial_material_claim","Moderne Telefone besitzen oft mehrere Mikrofone. Das Betriebssystem kann zwischen ihnen wechseln, Signale kombinieren oder Algorithmen wie Beamforming und automatische Verstärkungsregelung anwenden. Die App erhält dann möglicherweise bereits bearbeitetes Audiomaterial. Den ursprünglichen Schalldruck vor dieser Verarbeitung kann sie nicht rekonstruieren.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0752","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","106","de","article","editorial_material_claim","Bei vielen Smartphones werden Messungen oberhalb von etwa 90 dB zunehmend unsicher. Das ist keine feste Grenze für alle Geräte. Einige Mikrofone beginnen früher zu komprimieren, andere bleiben bei höheren Pegeln noch annähernd linear. Die genaue Übersteuerungsgrenze ist bei einem gewöhnlichen Handy meist nicht dokumentiert.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0753","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","108","de","article","editorial_material_claim","Beim Clipping erreicht das elektrische Signal die maximal darstellbare Amplitude. Die Signalspitzen werden abgeschnitten, obwohl der tatsächliche Schalldruck weiter steigt. Eine automatische Verstärkungsregelung kann den Pegel ebenfalls reduzieren. In diesem Fall zeigt die App unter Umständen weiterhin plausible Zahlen an, obwohl der tatsächliche Anstieg nicht mehr korrekt erfasst wird.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0754","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","110","de","article","editorial_material_claim","Eine Anzeige bis 120 oder 130 dB bedeutet deshalb nicht, dass das Handy diesen Bereich korrekt messen kann. Sie zeigt lediglich, welche Zahlen die Benutzeroberfläche darstellen kann.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0755","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","116","de","article","editorial_material_claim","Bei einer App besteht die sogenannte Kalibrierung häufig aus einem einzelnen Korrekturwert. Zeigt ein Referenzgerät beispielsweise 70 dB(A) und die App 67 dB(A), wird ein Offset von +3 dB gespeichert.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0756","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","118","de","article","editorial_material_claim","Das kann die Übereinstimmung in der Nähe dieses Kalibrierpunkts verbessern. Es beweist jedoch nicht, dass das Handy bei 35, 85 oder 100 dB ebenso korrekt misst. Auch Fehler im Frequenzgang, eine nichtlineare Verstärkung oder abgeschnittene Spitzen werden durch einen einfachen Offset nicht behoben.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
